,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.2982,28140,28445.76037,30139.14005,31011.61865,33620.56438,34920.11865,36084.6149,35623.16431,37548.11942,38122.55897,37331.41352
path.2983,28140,27985.01399,27919.32925,29120.78308,30143.76547,32006.85182,31864.94983,31279.44481,30593.91686,30332.08556,31181.13822
path.2984,28140,29256.88004,29009.73863,27633.48349,26660.09837,27959.85298,26910.57587,26337.45138,25043.54286,25101.65259,27033.47315
path.2985,28140,28448.89702,29781.46591,32241.99073,33905.6125,35110.92272,35760.7744,38852.66565,39843.8756,41528.95935,39947.10275
path.2986,28140,29244.7425,29468.11979,31687.07423,33892.05786,34516.32441,35009.47287,38295.79648,39689.08924,39078.54509,38825.3593
path.2987,28140,29558.97086,30821.04102,30710.04193,31742.91266,32917.37251,32361.39643,32158.22095,31061.33198,31608.65185,31294.25419
path.2988,28140,28891.25131,30373.15251,30879.42301,31886.01537,31798.49578,34197.33688,33612.63402,33851.31721,35749.37538,34697.6168
path.2989,28140,28648.21356,27898.18299,26648.35275,27642.58336,29779.41713,31417.39441,32923.02324,34154.57997,34321.59971,34898.67323
path.2990,28140,29177.18231,29337.01207,31081.28316,32674.58617,34087.94939,34450.94037,34668.11064,36365.72082,38960.84406,39860.4816
path.2991,28140,29892.48835,28897.23232,30294.35507,30534.54269,29207.62679,29814.1138,31460.80089,31261.63269,33810.89091,34797.44506
path.2992,28140,29962.28873,29382.07531,29731.47837,31141.13419,31917.15815,31325.63967,33060.19617,34687.54174,34920.74128,33910.65663
path.2993,28140,28392.4558,28799.88005,26538.22154,27288.45509,27782.44263,28395.66705,30599.1351,32390.65658,31837.54905,31360.3614
path.2994,28140,28939.52893,30877.92008,30942.30253,30866.7514,31898.81705,33047.30479,32783.4578,34285.14165,35117.60882,38059.48885
path.2995,28140,28571.80962,28190.12825,27442.7209,27850.22963,28591.23715,28700.06837,30904.30369,31584.24066,32921.55979,32729.46071
path.2996,28140,29063.22419,29091.1137,28527.76642,29240.36112,28935.46481,29717.68825,30814.43725,30473.80934,31389.49157,32182.47316
path.2997,28140,27366.30315,29342.16948,29270.60811,28880.17246,29815.89291,31132.37273,32534.41937,33897.05396,35059.11918,33604.95481
path.2998,28140,28433.75845,29419.37481,29417.60732,30519.16472,29778.27972,30870.80842,31215.69429,31993.56159,34933.46823,35171.77021
path.2999,28140,28658.17314,29540.92924,31149.28497,31807.49508,31106.00449,31955.36761,32740.25763,35625.13822,35526.42206,37906.79045
path.3000,28140,29688.79478,30244.21069,31372.01179,31590.2423,33141.34825,32317.59035,34533.42399,34468.34225,34969.61634,34596.70689
path.3001,28140,28659.81479,29770.57155,31006.00324,30287.84296,30101.90348,32574.36163,33564.13598,35740.67138,35818.60661,37120.81378
path.3002,28140,27476.64342,28763.45047,29487.33563,31169.60603,32142.35675,33953.83567,33889.41362,34822.62368,33377.09287,33150.41858
path.3003,28140,27653.94843,30144.79516,32026.77972,33277.05304,34936.55839,35477.76637,34593.68186,33066.461,31954.81555,32934.45799
path.3004,28140,29364.39542,30199.2173,29812.11282,31859.76147,32557.20882,32676.90083,33911.09549,34283.28902,36698.61741,41237.06627
path.3005,28140,29221.53574,29420.70633,30151.09861,31009.88711,32974.58161,33797.67977,34305.02622,34381.75119,34818.4739,34469.43589
path.3006,28140,28811.29177,28059.66649,29648.93132,32105.1306,34869.14066,37020.61959,38075.20947,35856.90455,37554.64572,40007.72853
path.3007,28140,29314.66829,30647.04812,31115.81444,29147.66924,30214.32922,30675.90845,28090.70647,29680.00188,31406.57643,30658.76704
path.3008,28140,27952.47188,27692.69321,28276.28342,30810.93261,31248.77269,32175.30186,33494.61214,32486.6026,32650.39133,32602.97457
path.3009,28140,29388.42903,30347.47422,30135.80012,31626.19301,32789.92624,32345.39613,32735.41979,32299.891,32464.54,34326.33532
path.3010,28140,29660.13226,29908.09404,30614.27281,31060.42771,32105.6067,33765.63766,32641.03729,33637.2529,33465.1836,34462.58605
path.3011,28140,27904.77324,29293.03926,29749.6291,31143.80922,30936.66091,32296.05819,33188.80274,34920.68162,34667.28597,34172.00474
path.3012,28140,29236.28152,29336.93113,28972.82599,28723.21952,31459.62649,31210.84442,30520.42013,30189.83217,32342.79386,33808.92998
path.3013,28140,28427.88602,28842.44128,28912.56325,29886.48825,29917.53726,29984.53991,30369.89015,30078.21866,30850.13886,30695.74841
path.3014,28140,27385.62258,29248.5567,28107.92655,26637.19496,27675.66915,29122.18386,31019.92337,31286.41368,31500.26126,31562.91249
path.3015,28140,28621.29897,29999.73475,30890.15025,30710.90106,30818.6556,31548.11675,34327.39489,35644.36,36015.62705,37326.21363
path.3016,28140,28470.6357,27905.677,26260.05316,27171.05935,26739.42113,27693.26375,29555.19334,29623.68355,28492.73785,29515.46391
path.3017,28140,26770.61855,25444.17817,25813.48137,25235.12986,26509.47756,25676.45112,25751.11235,27066.94841,27153.82868,26348.6779
path.3018,28140,28674.22049,26658.44191,27063.91736,27438.28887,28218.83808,27842.13705,24800.16059,24617.38467,23492.79237,25037.13447
path.3019,28140,28663.74066,28993.03646,31164.27934,32249.04564,32026.19799,32503.31635,31353.67584,32329.05695,32126.90541,32732.9314
path.3020,28140,30005.86513,30443.44317,29976.45276,30862.35366,30322.58793,30848.46667,32486.76742,33879.9032,33618.63651,35146.86549
path.3021,28140,28939.07885,29729.32156,31034.56082,33090.38761,35421.40074,37489.96853,38115.50347,41528.44835,42523.59346,44076.32261
path.3022,28140,27810.28337,28639.0583,28624.06455,29524.25854,31393.32295,31133.81985,31626.80345,30803.04107,31138.38727,31470.26359
path.3023,28140,30307.75373,29948.70124,30998.66798,32116.3743,32441.39142,34230.51128,33260.31511,34400.42678,37187.44615,36355.39893
path.3024,28140,29066.73066,28512.46668,29084.3653,30843.98944,31463.09314,32719.96998,33080.87063,33982.80746,34810.23581,34932.39871
path.3025,28140,26403.25679,27468.79641,27572.61704,29827.60476,29587.46751,32946.90978,32266.19722,33169.85465,34472.09559,34872.48138
path.3026,28140,30527.01885,31875.60213,30584.80294,30657.18587,32245.42753,33267.707,33516.36916,33818.89306,35124.40095,36169.72271
path.3027,28140,28637.88754,29730.54004,30743.1496,30538.75005,31710.70063,33106.06991,34463.71171,35709.30415,37534.85228,38239.89676
path.3028,28140,29790.44561,30881.26183,32838.90142,34048.35227,34626.18234,35681.11658,36056.33926,34616.60994,36254.2245,38577.36459
path.3029,28140,28209.783,29322.19323,30677.34419,32551.98935,30862.04814,31418.48715,33010.99258,34758.03393,36968.42676,38388.96574
path.3030,28140,29318.11122,30193.97275,30265.83532,32212.56079,34751.10945,35945.14983,36483.33932,37158.8892,38551.72992,41209.08504
path.3031,28140,29715.04218,30660.27507,32025.24347,32919.90098,32411.1166,32674.55916,32707.11037,31381.88503,32814.76068,33866.1322
path.3032,28140,29473.69889,29520.04828,31426.98293,34016.27754,34441.09732,35158.4756,35059.15421,34524.93204,32415.82341,33548.21908
path.3033,28140,28750.6194,29629.53129,30016.11603,31522.69777,30142.44028,28975.4446,30261.06258,30942.81932,32308.0261,33396.23889
path.3034,28140,28083.16139,28148.78436,26717.25524,27171.90102,25829.49527,27133.50972,27796.55866,27496.14008,29293.31409,31219.99862
path.3035,28140,28037.51636,29407.71786,30868.79903,32175.96365,33737.56887,35428.11543,36330.50012,35188.87043,36089.90107,37311.13474
path.3036,28140,28509.66887,29862.03882,31062.34189,31413.42064,31179.22131,30289.49864,30395.90691,31757.06215,33649.48912,36066.81401
path.3037,28140,29272.86714,31904.62334,34417.13692,34799.03251,38033.16632,39815.43634,42206.94034,44750.00187,46501.33797,44905.59591
path.3038,28140,30022.04589,31399.40183,32115.6587,32214.67996,34007.62505,34530.20694,35472.62733,35391.43845,35111.64211,36767.34097
path.3039,28140,28561.25258,31044.54534,32183.61535,33297.91877,33482.84599,33514.24312,31726.12818,31678.00251,31935.69403,33680.98567
path.3040,28140,28469.52986,28351.17666,28272.74403,29643.74146,28396.35992,28289.53395,28261.52135,28660.3979,28451.67982,28669.79848
path.3041,28140,29767.69488,29591.36889,29638.17069,30464.45078,33655.62957,35028.72636,34771.60722,35731.06347,35736.80516,37906.7406
path.3042,28140,30206.45488,32392.1578,30796.04309,29527.78195,30098.98384,32683.8274,34682.16949,33882.13725,34506.38281,35529.57774
path.3043,28140,30362.42101,30943.04089,30394.67661,30315.71835,30103.37132,31564.55297,30444.05499,30375.41999,32367.99559,32821.55592
path.3044,28140,30578.37403,31858.06468,32287.05074,33558.59044,35561.67378,37924.77786,35895.85603,37892.81746,38659.4603,40079.87172
path.3045,28140,29059.93253,28178.15498,28374.05726,27866.24762,28625.61135,30825.33501,30825.34485,32271.94946,32255.08826,32806.02889
path.3046,28140,27296.07347,27835.04841,29890.61435,29063.85891,30626.75773,31411.55748,32874.82376,34970.59044,37987.87444,36546.4231
path.3047,28140,28931.88284,30190.78976,31852.9083,32631.98073,33788.0321,35586.34756,36012.28266,37999.15519,37185.37722,38605.85045
path.3048,28140,29424.54864,28969.37173,29054.83945,30304.02677,29273.95303,29778.75876,30920.75837,31091.40935,33888.94693,33799.08733
path.3049,28140,29358.98086,30458.30367,30358.56393,31614.01207,32875.40008,34430.07699,36211.48698,35124.13102,36671.79832,35738.36362
path.3050,28140,28545.36156,29084.47608,28621.40158,28965.16525,29373.1602,29794.22245,30677.78704,29961.69324,31403.21951,30748.73719
path.3051,28140,30027.29737,33712.89031,32887.97681,33553.6231,33191.34406,29921.00563,29493.02022,29034.21509,29012.70625,30291.99265
path.3052,28140,29020.59499,30075.31598,30152.39946,30218.02279,31344.68322,30318.73683,31517.00454,30659.84378,32284.2547,32907.02452
path.3053,28140,28962.65416,28811.28059,30566.00287,29189.54484,29120.10477,30752.11596,30388.14708,30022.41102,29953.21996,31464.50619
path.3054,28140,27459.7161,27529.82023,27416.29891,27503.76173,26709.71295,27555.07371,28937.09734,29677.06434,30508.21613,30830.31053
path.3055,28140,28234.15644,28234.4238,30023.75579,29858.55472,30088.98581,29748.59776,32323.14976,33238.36955,34692.18213,34554.47947
path.3056,28140,29449.18926,30749.39975,30399.54764,31082.6143,31187.29149,31514.04055,32445.58401,34264.85056,35025.14698,36270.49549
path.3057,28140,29323.87372,29777.60838,30448.43656,32323.15082,31959.5785,34003.13618,32945.69985,33985.60572,35563.93909,36302.25658
path.3058,28140,30108.51679,29409.93195,28813.44905,28855.20104,28802.19608,29275.19103,29929.34574,29671.84054,30415.15181,30559.62816
path.3059,28140,27470.13934,28350.94457,29257.38602,29918.10683,29941.55522,30024.85711,31185.94215,30014.90823,32508.29792,33275.50515
path.3060,28140,28102.44335,29544.12828,30891.54884,29805.84409,29624.33938,29605.50986,32328.38183,31802.5535,32514.10304,29542.4686
path.3061,28140,29328.02994,27776.39665,27993.23174,28741.89548,28707.64065,29622.76213,29147.20827,28787.66089,28843.39492,28667.65569
path.3062,28140,27536.03326,29450.83078,30746.10522,29766.67281,31575.94126,33607.20469,33718.14027,33904.59578,34200.79179,33155.68329
path.3063,28140,28602.99254,29315.60807,30540.96549,30531.94968,32292.48739,32060.02811,33854.19729,34248.09715,35534.45541,34108.95156
path.3064,28140,29384.15813,30686.56792,31346.5478,33044.20789,31703.26505,32130.58604,33605.50542,34839.36036,35629.0252,35805.65122
path.3065,28140,30056.87185,31165.22252,32454.9981,34385.06532,36851.82158,38493.32513,39540.25931,41624.74464,41253.05143,41585.25008
path.3066,28140,31139.59471,32737.22381,32209.53696,34594.60458,33919.07992,35117.17684,34481.92572,34197.11025,34330.49887,36241.07141
path.3067,28140,28804.81613,29731.48398,29498.10956,29879.26653,31677.90104,32231.80784,34409.20935,37102.5143,37385.59987,36683.51431
path.3068,28140,26516.68293,26527.45856,28369.29354,29351.57893,29487.38098,30810.5892,30191.61639,29185.05998,29828.28859,30286.8376
path.3069,28140,28778.2591,29702.69347,30321.45709,33117.75047,32342.8165,32905.46509,34333.05868,35044.68001,36837.83609,38644.24465
path.3070,28140,29723.25055,27530.38851,27957.94739,27431.69376,27383.83279,28372.58588,29751.23255,28729.40635,29415.18909,30326.8199
path.3071,28140,27229.93061,27630.78985,28944.11711,32383.15685,33235.92802,35854.16493,35693.28316,38348.4141,38694.30195,40196.72683
path.3072,28140,28609.79661,30064.54789,28777.83569,29265.54772,31065.37159,31964.19134,31637.87059,32206.95872,32242.46818,32153.29204
path.3073,28140,28859.79728,28684.99242,30393.49197,32019.5875,31778.83139,31510.24348,34225.22226,35887.39975,37240.88138,38007.64124
path.3074,28140,27308.05372,28466.80139,28279.81018,29530.22485,31072.71579,32472.67788,33798.39437,34180.98413,34992.97053,38140.46716
path.3075,28140,27887.87106,27854.75804,30816.56317,32022.7799,33455.03555,35176.65042,34114.06938,35510.30058,36520.11482,36112.92925
path.3076,28140,28912.91102,30824.13932,31712.14532,33077.20957,33834.59402,34708.95054,35814.74036,37157.69108,36270.72923,37330.85257
path.3077,28140,30058.24606,31103.59291,30253.67737,30145.97459,29649.53347,29948.72264,29911.80626,29665.16626,29697.76033,28636.12244
path.3078,28140,27943.42296,29272.15492,30977.5305,32112.79201,34417.4022,36751.70719,37397.78991,35270.21243,36981.51193,36443.69458
path.3079,28140,27907.92593,27801.90334,27833.86694,28243.64909,30498.33205,29806.80279,29711.87216,28843.53683,28381.98406,29042.18233
path.3080,28140,29165.15847,28250.18761,27664.06478,26991.04546,29801.78076,33830.37184,32590.74638,32676.35939,34112.72532,35220.55298
path.3081,28140,28722.96016,28876.06768,29569.06346,30832.89448,30714.14184,30900.34214,33188.81787,33440.42808,34016.1217,33829.27422
path.3082,28140,29840.07615,29764.65276,28249.49024,28720.20553,29735.41164,31296.17666,34192.81561,33578.59926,33126.55547,32865.44496
path.3083,28140,26613.75974,27953.20186,28571.15539,29347.45779,33258.5157,32845.21287,32106.06646,33431.64971,33325.84548,34088.41158
path.3084,28140,28962.06422,27838.06059,28544.77645,29786.13151,29528.39097,30308.49879,32145.0698,31963.98001,33453.20142,32682.57964
path.3085,28140,29022.5627,28395.17767,29531.55363,29807.07871,28539.40883,29927.20008,30714.01501,31466.28306,31181.71113,31008.70327
path.3086,28140,29565.07733,30471.32603,31484.73857,34865.00757,35059.25494,35621.0726,37307.69545,37244.96312,36423.47471,36451.15909
path.3087,28140,28428.46673,28877.69641,29007.20009,28755.98146,28744.39379,30050.24083,30097.11963,32041.62024,33710.51099,36230.28164
path.3088,28140,28253.66595,27145.63466,26556.94418,26450.75623,26353.97222,25802.13302,27710.55534,27738.62936,27552.28246,26754.13554
path.3089,28140,29142.11906,29837.26795,29744.26951,31437.63612,29458.12466,30709.00943,29906.01551,29506.11097,30164.0552,31045.15647
path.3090,28140,29018.74929,30786.17246,33391.42144,33140.16626,33938.67389,34990.38524,35881.28558,36648.24542,40487.68965,42651.24408
path.3091,28140,28919.85424,28992.41437,29501.19938,29261.38048,29382.39296,29527.60398,30205.13085,32363.45291,32104.49374,31559.65534
path.3092,28140,28264.64054,30454.52695,30807.75162,30812.76736,32729.61369,33917.55989,34163.6408,34874.20201,36170.61151,40443.1053
path.3093,28140,29517.28523,30128.57797,32643.90397,33563.57946,33632.53469,35415.86816,36062.97331,36239.30982,35693.80616,37301.53206
path.3094,28140,29416.27219,30638.9055,32464.39781,33255.6135,35454.64857,37119.74205,34159.90827,36138.89296,36585.10803,39102.87138
path.3095,28140,30662.78886,32220.5345,34897.24313,34102.97769,35103.41437,35115.98995,36713.23301,38774.80727,39335.67096,43565.00958
path.3096,28140,28594.01537,28213.01334,29293.90215,30717.41223,30603.01162,29373.52444,30619.42352,32885.15257,33953.95911,33087.16785
path.3097,28140,28885.05908,28710.60892,30178.42912,30886.21907,31419.51144,29423.40826,29007.48946,30064.61879,30412.84712,33558.91995
path.3098,28140,29044.89305,28572.45642,28229.05059,28589.6927,31464.54577,31286.06666,30099.68179,32781.31619,33839.41731,35608.6241
path.3099,28140,27540.30459,27825.78485,28621.50448,27538.82577,28250.49153,27924.6134,28256.83578,27782.83309,28452.42992,28217.17366
path.3100,28140,29051.02983,28460.21127,30579.34691,30231.89119,28820.90446,29732.43279,29083.17575,29345.63517,28994.61495,29562.63774
path.3101,28140,28853.7185,29021.84555,29745.80353,31810.31128,32967.38391,33576.99303,34963.66085,35928.73557,34814.8881,36770.29234
path.3102,28140,27991.16858,29598.23941,29587.60472,31079.78238,30242.84186,29443.91558,30892.86496,30736.2628,30427.17587,30886.1356
path.3103,28140,30291.45548,32579.97525,34092.26748,33633.61974,32777.32726,33044.77548,31813.35812,32145.33646,31762.68525,33696.81243
path.3104,28140,28265.0248,29742.55766,30081.8914,31388.25222,32631.104,33987.41997,37286.72404,36776.66626,36414.52259,38252.55769
path.3105,28140,28377.39799,29886.37761,30882.61536,29886.68526,29607.91414,28663.41777,30251.3412,31964.33196,32739.63315,33935.83745
path.3106,28140,29183.25556,31020.60057,32166.70281,34102.55208,35453.27588,34421.75838,37012.29929,37796.28796,39321.59743,41931.12826
path.3107,28140,28378.81246,26724.73727,27114.15975,27504.55198,27679.52192,28562.5479,29895.07908,31005.1602,30232.63236,29290.48483
