,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.2644,23863,24085.40426,26272.72185,26638.09654,26674.62055,26488.80494,28150.9542,29496.60319,30240.6732,30537.10176,32462.77232
path.2645,23863,25765.45214,25944.44089,25679.68196,27635.14127,26825.60832,26280.99744,27260.69274,26309.79102,27103.05082,27172.25253
path.2646,23863,25718.71181,27190.34452,29320.90541,31051.16155,30991.02242,31579.1226,33405.78987,32921.48472,35425.77069,36856.88924
path.2647,23863,24264.63698,23754.90658,25296.28497,24956.46277,25640.27686,26453.92666,26893.30113,28843.78257,29538.12344,30704.06688
path.2648,23863,24204.95973,25003.77219,24141.44026,24236.17026,24312.47763,25185.59032,25969.03733,26182.12235,28156.74835,27841.91999
path.2649,23863,25409.08837,26974.70429,26530.92926,27803.29938,28277.94327,29484.15318,30998.44699,32047.80551,31372.86885,31013.90456
path.2650,23863,25052.31113,25287.90246,27667.14856,28142.26546,28351.73774,31074.19999,31961.33957,32373.57827,32532.05443,33181.37598
path.2651,23863,24648.73356,24323.78918,25132.39589,25859.06109,26002.44378,25453.13689,26767.23337,27145.04965,28751.29266,29760.20245
path.2652,23863,24926.54882,24951.54081,26485.18917,26706.84775,28632.68495,29109.27743,31247.21528,32886.12536,32851.71228,32108.90462
path.2653,23863,26044.01112,26004.53105,26288.97157,26253.59106,26242.54217,27072.11245,27673.8459,27047.57923,24793.73359,25688.27994
path.2654,23863,24934.93708,24546.88566,23928.6886,24437.04203,25220.63252,27540.77597,27781.28119,28734.00639,28940.72683,29185.32407
path.2655,23863,24237.76483,24459.82894,26697.87008,27975.60905,27455.17545,28968.66321,31989.52567,33607.66748,33943.06826,35740.81178
path.2656,23863,25918.21633,28519.17181,29374.53424,29929.58092,30916.74507,31322.28517,34917.99267,36520.5261,36113.7326,37211.93291
path.2657,23863,23129.37134,24432.91816,23835.56034,23514.16898,24848.21732,26786.41865,27589.39075,30400.15321,32782.10539,34087.14567
path.2658,23863,25535.9127,27884.0749,28144.89327,28396.93216,29563.59462,29633.45,30484.06688,32870.58035,33407.87623,34518.79441
path.2659,23863,22815.00638,23509.54225,23565.67793,25599.90692,27804.10365,28305.83914,28873.52224,30277.27238,31933.72902,31422.15023
path.2660,23863,24738.43924,26556.61704,28016.82458,26857.58895,27068.03273,29361.89456,29944.17459,31262.68081,32090.55482,32733.38267
path.2661,23863,24446.30817,25938.31022,26357.71855,29799.47615,29985.21213,31682.25718,30823.38808,30255.33075,30450.22813,31206.55008
path.2662,23863,25264.88099,28460.1177,29176.32653,29729.69192,31029.31242,31074.34019,31950.54204,31842.63478,31259.95732,31504.79591
path.2663,23863,25492.63889,25947.78265,26750.38188,25437.63788,26989.94359,27255.63185,29970.48385,32574.97975,34401.71776,36244.95437
path.2664,23863,23821.14506,24212.60204,26994.53583,28724.23277,33135.26098,35136.65052,35355.53609,34832.64146,36769.62588,38491.34376
path.2665,23863,24505.00861,24795.33363,24736.73018,26215.20413,27150.94643,29220.58532,31756.05099,32742.77588,32061.25838,33424.02044
path.2666,23863,23803.57383,23164.61752,23462.50601,24415.15215,24414.98359,26432.09723,27019.02246,26743.93954,28166.16462,28362.42138
path.2667,23863,22626.86622,24881.68341,25624.15991,27353.78594,26714.4551,26260.3814,28545.06688,27588.09844,28701.93185,28695.31871
path.2668,23863,25672.4534,26505.30553,26030.16354,26180.4834,25464.96179,24368.18154,24857.29191,25512.2907,26077.37384,28211.49421
path.2669,23863,25313.88242,26271.64741,26645.3796,27010.23542,29244.18741,30122.99946,31289.17322,33069.78837,35163.80493,35391.7618
path.2670,23863,23407.26399,23607.48086,23435.02224,24049.39002,24291.97481,24821.55826,25273.92132,25366.12056,26294.91284,28189.98971
path.2671,23863,24373.27265,25252.7148,24539.99478,24448.21546,25276.48198,25808.40934,25442.31596,26313.65204,26842.87619,28780.00295
path.2672,23863,24633.53299,26612.61571,26906.3321,27222.38596,28018.39983,28911.41717,28378.28939,28825.2683,30007.74232,31587.412
path.2673,23863,24339.26701,23972.07313,23603.4821,24258.94332,25431.17964,26666.27046,27716.34029,29825.93136,30472.91131,31541.32769
path.2674,23863,23889.14718,24508.31023,25771.11912,27336.92974,25808.11524,26675.54566,26586.25829,27794.83182,29348.99567,30187.38026
path.2675,23863,25074.1269,25651.30353,25458.88914,27818.3528,30221.7605,30664.58827,28829.24269,29940.75921,29735.59929,32915.5572
path.2676,23863,25352.34773,26152.95134,27307.61489,27245.46586,27711.53169,25754.14895,25395.67189,26119.84976,26973.57974,29183.63374
path.2677,23863,23343.81141,24939.03549,24778.45686,25923.56559,26964.47564,28254.49223,26970.09844,27816.102,29356.21106,30582.06678
path.2678,23863,25134.50875,26251.99887,27883.07004,27220.86512,28402.51928,28752.03606,29892.57614,29957.38364,30361.21253,30819.34013
path.2679,23863,25316.92697,25657.46368,25881.12716,25009.74044,26118.49909,26030.71811,26709.28748,27817.6731,28312.92303,27785.27223
path.2680,23863,23784.4154,22652.70352,22062.79172,22258.66239,22008.56893,23354.1529,24457.62564,26023.23269,26364.14847,26968.97735
path.2681,23863,25498.14082,26404.05582,28405.97039,28730.1406,27404.61466,29360.41418,31528.48965,32831.71016,32102.72813,34929.67639
path.2682,23863,25357.0348,26051.49757,27080.85839,30004.94797,29034.2389,31159.42767,31512.55546,33216.17378,35526.75566,37264.42079
path.2683,23863,23651.19474,23221.33697,24793.61174,25641.74692,27239.10028,28216.97951,29124.83211,31178.39722,31704.01776,31387.9989
path.2684,23863,24783.56389,24919.29256,25139.83638,25034.81671,25756.97049,27759.55162,27699.84874,29035.34064,29418.52861,30254.69157
path.2685,23863,24029.30467,25685.61688,25980.13269,26199.73967,27014.3538,27821.03726,29851.74572,30758.45806,32257.4408,32741.89761
path.2686,23863,25053.63645,25009.70041,25953.92681,27356.34916,28900.03705,29483.32704,30674.82092,32286.0449,34024.22723,37320.34304
path.2687,23863,24259.54965,25135.56884,25506.01297,26378.25736,28163.87836,27210.89831,28655.78021,30374.04479,31507.54018,31697.07823
path.2688,23863,25307.99797,26971.4069,28900.48814,29777.40594,32154.90787,33354.19348,32686.47908,33361.59862,34877.24603,36000.05772
path.2689,23863,23897.14851,26433.82788,26922.77426,27686.59427,27867.79715,28184.31869,29317.05026,28660.54456,29001.18552,29948.91342
path.2690,23863,23609.2385,23299.49472,24645.34746,24544.20509,23544.60169,25196.81103,25867.75094,25598.35626,25880.24843,26645.38918
path.2691,23863,25077.54811,25327.93549,26197.75801,26512.66074,29690.91472,29317.32537,28857.87187,29690.44737,30863.61039,33679.46471
path.2692,23863,24114.8823,26092.6472,26856.27354,27032.5228,27943.02704,27258.02542,28653.89432,29214.19383,29889.1893,32325.78142
path.2693,23863,25646.45914,26060.93176,26149.5001,27096.83101,28028.14172,29152.05029,30252.46242,31608.68868,33527.12794,34133.15072
path.2694,23863,24547.2596,25307.6213,26944.00403,28467.93631,28319.60569,28437.98069,29404.88225,28023.34433,28430.91049,29779.15043
path.2695,23863,24026.7914,24280.26908,25275.6936,24496.33179,24351.43633,23447.29462,23438.82111,24745.66151,24859.32798,26132.54201
path.2696,23863,25258.02701,27343.10255,27862.58944,29963.59978,30538.00952,29445.79783,31288.43594,33285.16002,33185.61245,33470.94921
path.2697,23863,22908.05534,21871.46761,22210.49222,22293.82473,23345.599,23408.54196,24662.64999,24948.55379,25315.95921,26341.99838
path.2698,23863,24403.87357,23661.30436,24146.77596,23806.77459,23790.54822,23502.17548,24214.0988,25118.37695,25449.91525,26531.53849
path.2699,23863,24840.18809,26359.83573,28290.59577,28139.73619,27486.00827,28239.88328,29033.6206,30201.49018,31209.26319,32621.24033
path.2700,23863,24772.38776,25931.52522,25317.48709,24900.59783,25738.70687,25554.00404,27054.47985,28225.86449,28854.54544,29494.97711
path.2701,23863,24020.0512,23928.51907,23764.82387,23071.8678,24795.53143,25701.63247,25939.61024,28152.16471,28512.40208,30242.522
path.2702,23863,25238.27697,26531.98438,28163.98093,28431.28296,29136.25461,29799.08799,31051.94015,32941.77716,34357.94861,35174.92045
path.2703,23863,25002.78622,27917.79932,29333.52086,29777.75475,31314.19513,32388.047,34339.72343,36554.91123,35747.55661,36517.49146
path.2704,23863,24380.77959,24351.64791,25189.25879,26803.35909,27234.07336,28363.02958,28283.15692,29705.32342,33007.11236,33309.62581
path.2705,23863,24446.86063,26413.65536,27051.79835,28422.87651,30613.07372,30118.04105,31773.41438,31321.24997,31282.06108,32942.14723
path.2706,23863,23254.06759,24467.7468,26749.66955,26908.57373,29035.78989,31819.01858,31277.18024,31851.69367,33379.80901,34987.39305
path.2707,23863,24678.74218,25807.08938,26678.63538,27115.3519,27300.8111,28078.24738,28823.82407,29991.30484,29687.08186,30381.98684
path.2708,23863,24149.76032,24536.49425,26029.25878,27558.47471,27645.79726,28611.76601,28011.05086,28633.70584,29511.19807,31064.13761
path.2709,23863,24084.35596,23732.32997,23976.74436,24808.67498,25219.39774,24754.5646,24211.07319,23886.83429,25758.69379,27523.11331
path.2710,23863,24296.97302,24461.96874,25368.72004,26333.22018,25949.91749,26135.79277,26695.57443,28627.68446,28741.66006,29095.08184
path.2711,23863,25422.2407,25899.63578,26101.71982,27832.93881,28392.42389,27837.9642,28188.29158,27398.08169,29850.07778,29699.96297
path.2712,23863,22904.80969,22985.94346,24437.46962,25980.89388,27120.65291,28772.0729,29474.63635,30424.0885,32728.04653,33791.64055
path.2713,23863,25040.31834,25270.94984,26576.16759,27337.47543,27969.28666,29793.67058,29157.9374,29555.28068,28855.56652,29643.24198
path.2714,23863,24146.41517,25208.51712,26655.54528,29102.60023,29910.16113,30572.85398,34308.71857,33784.12908,37014.12364,36909.50892
path.2715,23863,25153.33254,25339.7268,25594.85916,26959.26172,26804.70334,28506.49309,30053.24262,31624.82927,30944.09123,32007.98909
path.2716,23863,24201.3033,25437.17084,27124.5742,28057.9831,27811.56557,28537.92793,29540.44304,31407.07819,34542.75232,34675.00799
path.2717,23863,23112.91114,23481.02675,23505.72558,25108.75623,25636.75249,25208.77269,24925.16035,24683.47835,26171.22162,27333.90504
path.2718,23863,24157.08869,25234.03981,26808.65373,27871.51023,28236.74848,28337.12002,29369.31722,30045.68084,33084.86886,34499.2083
path.2719,23863,25135.39901,26317.74636,27436.64096,27262.1034,29529.77235,31076.57286,32476.49458,33112.82622,35395.17844,37206.68097
path.2720,23863,24083.57017,23798.07878,24005.14289,23420.83379,25313.51914,24720.65027,26772.81751,28372.10115,29218.37692,30175.42557
path.2721,23863,24686.2148,23954.17987,24696.6735,25281.75518,25645.21545,25491.80277,26950.85439,28190.56875,26075.73468,26817.24311
path.2722,23863,24046.55849,24476.40185,23697.01481,23814.83774,23472.90761,24331.30577,24906.76672,26208.02187,27914.51137,28872.42423
path.2723,23863,24644.99995,25871.22827,26716.86557,26953.6863,27307.57253,27694.87457,28643.18853,29796.01336,31158.15084,34459.20524
path.2724,23863,24269.08887,25573.65435,26988.34191,27858.14832,28078.22644,28712.46771,30924.00991,29835.00046,31777.8488,32505.19114
path.2725,23863,23488.05973,23806.84852,25491.36585,25091.92547,26332.62942,28020.82564,30462.68695,30486.74988,31294.71982,32920.42879
path.2726,23863,24132.35748,25216.86087,26723.39699,26658.29019,28133.08778,28755.55463,30807.00197,30854.58319,31803.1075,31795.99376
path.2727,23863,23838.74502,23853.4619,24362.17186,23957.38881,26253.27102,26633.23375,27255.91479,27614.12726,29609.38647,30127.16283
path.2728,23863,24993.16154,26798.34809,26340.20198,27770.70469,29367.79686,31878.82991,31761.75115,32991.34538,32638.32015,33110.83463
path.2729,23863,23465.06191,22844.2568,23070.50122,22658.27292,22469.12241,23703.94318,23873.41156,25848.58496,28165.31834,27476.00243
path.2730,23863,25188.76489,24918.90438,25362.30896,25367.80544,26604.32122,27831.55166,29155.19289,28691.77452,28201.76449,27446.05621
path.2731,23863,23966.05466,22578.644,22516.26364,23466.11587,23991.84797,25921.99926,26336.89845,25674.36601,25661.38212,25337.44529
path.2732,23863,25102.22478,24709.31545,24527.63665,26045.01935,26009.91051,24888.05118,26540.93964,27186.62285,30442.00745,31637.00091
path.2733,23863,25953.76366,27148.42599,28001.81028,28439.59285,28455.03778,27150.45084,27585.64103,27701.12042,28201.36454,27908.44506
path.2734,23863,25434.40349,26229.791,26724.541,27736.86446,28485.51455,29015.68138,29693.3479,32515.17276,33682.29063,33375.91095
path.2735,23863,25451.83095,25548.79214,28512.66852,29214.82352,28250.71342,31033.03099,31967.21939,34982.21511,34967.22416,36511.87653
path.2736,23863,24427.19023,25150.93353,26231.77735,26555.9424,28237.02117,27954.58965,29163.45987,29986.85477,30865.77684,32306.8837
path.2737,23863,25434.49294,25661.10004,25396.46624,26321.78973,27505.5142,26802.50556,27079.13203,27341.1461,27762.91727,29758.51572
path.2738,23863,25674.7109,24959.70826,26427.52993,28137.31643,28915.26341,31935.15909,32595.59756,32372.40961,33070.38007,36344.5242
path.2739,23863,23927.23856,24924.09127,26515.80471,27150.45469,27371.07436,30795.8202,31963.51518,33618.87271,34089.27783,33273.88339
path.2740,23863,25756.59439,24746.60592,26893.6627,27101.72266,27461.77256,27804.38648,28650.32391,29479.39325,30620.04631,30791.5085
path.2741,23863,24685.89269,25965.24386,26952.77932,26408.82868,27167.49945,28223.86748,28690.10005,29451.14354,29434.35279,27634.41159
path.2742,23863,23921.21085,25277.96994,26683.14067,27268.34103,27038.30406,30035.32023,29578.78346,28405.11652,29369.66265,28743.61643
path.2743,23863,25035.79763,24751.50457,26906.52106,28211.532,28170.74147,27952.70319,27920.33664,30711.58968,31428.52506,33688.11371
path.2744,23863,25790.32432,26577.26189,27190.006,27622.56563,28925.24696,29914.42249,31381.304,31808.9231,33122.30963,33904.43517
path.2745,23863,24923.24256,26633.65528,27083.26654,27772.26301,26855.88083,26603.59242,26659.75843,29178.22843,31035.93791,31285.21225
path.2746,23863,24960.94601,25966.998,27188.642,27152.39221,29212.73899,29044.30399,29269.01343,30397.16063,31031.28935,31156.01559
path.2747,23863,25567.38884,24788.62483,24456.33562,25914.89973,25445.10829,25391.02012,25723.6446,24731.12811,23555.04007,24473.33958
path.2748,23863,23472.8391,24644.88423,26939.60673,28064.48738,29068.33678,29442.8404,32802.6545,33280.82291,32604.38318,33278.70596
path.2749,23863,24061.66147,24440.79139,25836.96493,25260.7435,24699.3993,25334.54145,25032.73953,24041.66084,25599.62742,26088.54548
path.2750,23863,23283.13826,25455.1434,25553.82414,27144.69379,28366.04823,29137.25443,29577.35807,30327.74692,29577.65733,31431.81844
path.2751,23863,25049.93584,26717.38227,25950.50768,26014.8807,26800.55283,28375.24696,29966.81098,29998.86552,31706.31944,33948.40059
path.2752,23863,24455.65778,26392.91545,26273.11795,28034.69821,27974.91928,29472.55807,29931.6778,33196.31059,33842.96564,34837.79431
path.2753,23863,25047.16184,26461.72618,27355.43818,26838.06188,29150.49898,32130.54571,31526.84745,31734.5043,31501.40461,34841.14361
path.2754,23863,26355.39245,27796.84972,29483.12656,32438.63774,34104.98035,33661.30022,34468.79669,35301.89343,34947.52049,37623.00829
path.2755,23863,24364.61216,24297.6645,24389.88854,26328.93748,26688.83416,27888.29217,29570.90596,31049.74852,29529.47581,30144.66374
path.2756,23863,24852.76991,25946.23232,25484.92329,25637.03034,26004.67029,27477.41559,28453.08344,28047.03398,29444.66336,31311.24293
path.2757,23863,25809.62676,27007.7367,26956.06623,27967.8951,29788.96032,29611.73816,29784.87992,33032.78057,34464.18737,36281.41936
path.2758,23863,23812.92338,25164.59035,24560.48196,24580.75416,25327.01504,25731.69805,25586.8319,25631.21901,28152.28192,30365.3344
path.2759,23863,23320.22891,24857.81895,25377.26446,26706.61139,28804.96959,29512.60636,30663.9686,31218.81427,31752.87368,34002.75526
path.2760,23863,24621.91455,25186.95746,27806.32555,29625.63885,30534.48905,30393.40838,31857.53583,34207.18954,33633.89802,33331.41382
path.2761,23863,24737.1786,26050.98212,25551.27205,24942.93901,24747.66219,25615.07333,26851.56382,28369.98005,29681.1026,31149.46578
path.2762,23863,24141.30491,25378.62807,25815.06873,27123.11375,26332.98917,27163.60035,26923.76582,26880.41861,25276.52948,25015.84827
path.2763,23863,22657.92181,22331.44604,22406.04456,22907.27927,21697.69066,21410.10811,21708.69239,22379.06626,23187.38034,25435.13873
path.2764,23863,24429.47721,24543.42329,24467.99729,24912.27502,25530.69909,26750.30919,27782.37016,27928.15124,29684.12622,29320.57679
path.2765,23863,24865.2098,27015.4975,27826.73019,28755.4909,29679.92854,31462.89944,32867.44395,34371.96749,35420.3632,37513.00784
path.2766,23863,24309.41159,24868.04374,25309.32137,25343.0103,27022.3233,27480.68897,29086.6984,29809.8401,32464.07174,33105.25422
path.2767,23863,24163.46868,23774.35336,24561.10134,24259.73521,24189.73131,25058.49196,25703.88951,27712.70338,27908.21323,28816.96461
path.2768,23863,23879.18454,25234.45857,24034.60926,22898.47172,23710.66936,23488.90751,24326.26172,24579.29098,25891.22492,27359.95509
path.2769,23863,24815.35752,25762.69495,26418.09453,27904.84536,28738.69007,29870.49778,33040.62577,33073.09652,38359.34749,40718.35534
path.2770,23863,24584.80987,25813.22873,27867.05395,27381.51166,29144.31642,29808.40387,31026.20655,31956.88339,30826.00566,33492.87466
